name,address,lat,lon,Unnamed: 7,Unnamed: 8,Unnamed: 9
,629 RUSK AVE WELLS TX 75976,31.49621,-94.94872,,,
,595 MARCUS STREET ALTO TX 75925,31.64419,-95.07032,,,
,200  E SAN ANTONIO ST ALTO TX 75925,31.65056,-95.07388,,,
,1500 FM 241 RUSK TX 75785,31.75921,-95.13837,,,
,397 S. MAIN RUSK TX 75785,31.79191,-95.15009,,,
,6010 HWY 84 WEST MAYDELLE TX 75772,31.80184,-95.30115,,,
,471 FM 2962 S RUSK TX 75785,31.84455,-95.01005,,,
,653 FM 1910 W JACKSONVILLE TX 75766,31.85688,-95.23344,,,
,626 S. CHANDLET STREET GALLATIN TX 75764,31.88768,-95.14833,,,
,7282 HWY 110 N JACKSONVILLE TX 75766,31.89716,-95.07796,,,
,245 CR 1629 JACKSONVILLE TX 75766,31.9194,-95.23912,,,
,10660 FM 768 N JACKSONVILLE TX 75766,31.92266,-95.19279,,,
,12580 FM 747 JACKSONVILLE TX 75766,31.92347,-95.30973,,,
,1920 BEAUMONT ST. JACKSONVILLE TX 75766,31.95143,-95.25762,,,
,811 FARNSWORTH JACKSONVILLE TX 75766,31.95422,-95.2788,,,
,15807 FM 747 NORTH JACKSONVILLE TX 75766,31.95984,-95.33293,,,
,502 S. JACKSON JACKSONVILLE TX 75766,31.9616,-95.26881,,,
,702 N BOLTON STREET JACKSONVILLE TX 75785,31.97224,-95.2761,,,
,4948 HWY 175 W JACKSONVILLE TX 75766,31.97366,-95.27338,,,
,360 CR 4208 JACKSONVILLE TX 75766,31.97745,-95.19735,,,
,201 CHURCH ST NEW SUMMERFIELD TX 75780,31.9792,-95.09136,,,
,18214 HWY 110 N TROUP TX 75789,32.05119,-95.1059,,,
,135 CR 3701 BULLARD TX 75766,32.06868,-95.28576,,,
,212 CR 4705 AND FM 856 CONCORD COMMUNITY TROUP TX 75789,32.07132,-95.04817,,,
,4975 FM 177 E JACKSONVILEE TX 75766,32.08921,-95.21075,,,
,153 EASTDALE LANE BULLARD TX 75757,32.10762,-95.40979,,,
